kind,etag,id,content_details_video_id,content_details_video_published_at
youtube#playlistItem,Ah3QjgUleNyHQCpAloDzv838yHo,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkRnelpkenVjYk9J,DgzZdzucbOI,2020-05-06T07:46:17Z
youtube#playlistItem,x-nU6-INSmpXcCkiea_KCJFnAew,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLllrelpfaV9Md01B,YkzZ_i_LwMA,2020-05-05T07:08:12Z
youtube#playlistItem,f8FC_9u_80vFttJfJDozcrnefzE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjF2SEExbEg3Sm5V,1vHA1lH7JnU,2020-05-03T16:12:57Z
youtube#playlistItem,B4wRmPI9JqlitapOvVdE6lmXZ1M,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkpZZDUwUWxTQ1dB,JYd50QlSCWA,2020-04-30T13:27:39Z
youtube#playlistItem,yWbaoYHlErYCM-qhPXnR0H0rNWM,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmpoajNsZ0VYUGs0,jhj3lgEXPk4,2020-04-29T14:27:59Z
youtube#playlistItem,hHT0Bf5YA4IlIkP8yAF6jl4udF0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLm91WDVnYi1Wcllj,ouX5gb-VrYc,2020-04-29T14:17:43Z
youtube#playlistItem,VTn9VSmDzZmpCRw-K2su9toYlBg,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkM0aGRyRFhVT0tR,C4hdrDXUOKQ,2020-04-28T11:24:55Z
youtube#playlistItem,scX4Xs4eh02ZWItg_FuhUYpB-YE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkJlZTMzNW5rUXVF,Bee335nkQuE,2020-04-27T09:56:22Z
youtube#playlistItem,vghglBKpSZ8H5gwcXTmFOEDyzF0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkZVY1pKemd3TDZN,FUcZJzgwL6M,2020-04-24T11:24:55Z
youtube#playlistItem,_eseH6jdX255weYj7w1nkoU0A9Q,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlByWFdBRGNqOTlN,PrXWADcj99M,2020-04-23T10:13:55Z
youtube#playlistItem,ziI3bCzyfA2Lm4KwgUaPvnQCOW4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjh4YlM4WlA0eFBj,8xbS8ZP4xPc,2020-04-22T10:30:26Z
youtube#playlistItem,ZbFuM2X0miQTFV3I9vk5TVt8mP8,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlJ5ZEhCWVo3UmhJ,RydHBYZ7RhI,2020-04-22T10:05:54Z
youtube#playlistItem,VI6M_rulkz2C4oc6wQsgRDRzSTA,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjY0Wnc4dldYQkU4,64Zw8vWXBE8,2020-04-21T13:42:18Z
youtube#playlistItem,JkVvBwdGtlmuSahqlzG60OML9RE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLi14MFJaVloybTY4,-x0RZVZ2m68,2020-04-20T11:39:53Z
youtube#playlistItem,sk1bSFq_qnBiOk1uKGRVsg7rbps,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk50RU5kcGYycGpB,NtENdpf2pjA,2020-04-17T11:29:04Z
youtube#playlistItem,hu4x1fIFEoh1L5UyiLK_ddpKjdg,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLndPX1d6bk00eTlZ,wO_WznM4y9Y,2020-04-16T11:31:59Z
youtube#playlistItem,gzXeuCbo-EGGWHKIMLFd3TR9RiQ,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnVBR2JSSDg1RVlZ,uAGbRH85EYY,2020-04-15T12:48:47Z
youtube#playlistItem,QMg6NFktuCWZS68plhjMEDVPve0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmxndlVCVGNDVmtF,lgvUBTcCVkE,2020-04-15T12:08:25Z
youtube#playlistItem,ycI8_YzDP17fK4r2JmrZ9jfpPvM,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjNTaDRnTk14Y25j,3Sh4gNMxcnc,2020-04-14T14:11:25Z
youtube#playlistItem,PDRDltnJHE1iOSsMFdj_eAnMKLk,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnVHdk5RcEkxNUp3,uGvNQpI15Jw,2020-04-09T12:29:25Z
youtube#playlistItem,dosNqc9iNFA7rhBX7tkvINbxLnk,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlRLQ2Ria0xHeGpN,TKCdbkLGxjM,2020-04-08T14:32:13Z
youtube#playlistItem,aVGgFUF0woq0P2qRisZaq-c9klM,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkZjWVVscEV5eUtN,FcYUlpEyyKM,2020-04-08T12:41:40Z
youtube#playlistItem,rNbpnIIz7AAY4VnQnteH1t2VUiM,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjJuOGtqX01qS1Jj,2n8kj_MjKRc,2020-04-07T14:07:43Z
youtube#playlistItem,iKthMrTZG7axau3-qYPV8NcJRk4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLi1Ubk9qRUZvVXZv,-TnOjEFoUvo,2020-04-06T15:06:18Z
youtube#playlistItem,cvZidOn_wAV-Qei_cQTXmrxpaw4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkNoaXllRHY0WTRn,ChiyeDv4Y4g,2020-04-02T13:50:32Z
youtube#playlistItem,J9ppO8tWycpDOsAkNmexBQ3lTtw,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmcycXNxcmRfV1Rj,g2qsqrd_WTc,2020-04-01T10:54:17Z
youtube#playlistItem,G_aqkTrCsvEJ6NKXL3ACGYUjke4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmtwZTFEbWFyUS1v,kpe1DmarQ-o,2020-04-01T10:29:15Z
youtube#playlistItem,Ksvix-dEgNlUUhcidZQioTVRHnk,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkdCZGVtQnNhLUNF,GBdemBsa-CE,2020-03-31T10:56:40Z
youtube#playlistItem,noVU6LP_vTHNcLAZ7lrx9WEZS8g,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLks0V2k3Q2x1aFpJ,K4Wi7CluhZI,2020-03-30T15:10:57Z
youtube#playlistItem,MG6nyBpbgPickB1E7mWh3d9-1PM,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlVsbG9sUldEc2lz,UllolRWDsis,2020-03-26T14:36:33Z
youtube#playlistItem,xsS3GDvXwS019Q6WRtgUVWV0keA,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmJWNy1mZFRfTmJV,bV7-fdT_NbU,2020-03-25T12:31:21Z
youtube#playlistItem,XbOIjM4I31-ARMCa-SAMz-O9tw8,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjZCMjRBVmViLWtB,6B24AVeb-kA,2020-03-25T10:55:05Z
youtube#playlistItem,dQvMQ4Uup94M6lu6G8pFwJVk4q8,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlFSS2dqcG5QWFc0,QRKgjpnPXW4,2020-03-24T15:01:51Z
youtube#playlistItem,IRk020jTDxS-iR1-r_aXzLqCy-4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnZ5b1ZHY0NVY0RR,vyoVGcCUcDQ,2020-03-23T14:22:21Z
youtube#playlistItem,93nlrmSiSE2Zb12nPFcHoPgpfog,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlNaelBXVTNuVTJJ,SZzPWU3nU2I,2020-03-19T12:28:16Z
youtube#playlistItem,eI1YL6gmt4L0p7svn5wrKsuaXYs,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmpfMVI0bkdXc1pn,j_1R4nGWsZg,2020-03-18T15:03:50Z
youtube#playlistItem,zeuKsy55HF9zKbkfPyeiEXZgstk,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnFyMXhVeW81dGNv,qr1xUyo5tco,2020-03-18T14:21:08Z
youtube#playlistItem,cZ-tNED-xPa7gyogHsPcmRFDS8o,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnJYYWdLbTdneE9r,rXagKm7gxOk,2020-03-17T16:30:04Z
youtube#playlistItem,WHJJS2P2xe09GQfEbVJtXfV0xvQ,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmVoQXJkVXVmQXUw,ehArdUufAu0,2020-03-16T17:00:08Z
youtube#playlistItem,ra-ulz4l5NxspC8pOqYtpazZ-xo,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjdGaXVKUS01aTYw,7FiuJQ-5i60,2020-03-12T10:00:02Z
youtube#playlistItem,GXb4lHXhernjXwLBX7KRg4uHdas,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkIzOWR2aGtySzMw,B39dvhkrK30,2020-03-11T10:30:02Z
youtube#playlistItem,i4NaBkXXf6Ilr5JUGLJbUKn4tIU,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnNoQS1NYlJDTE13,shA-MbRCLMw,2020-03-05T10:30:03Z
youtube#playlistItem,n4nueXFb_DbNYVaaVAQwEjmS6Ys,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjFHRzZXTS1ha3o4,1GG6WM-akz8,2020-03-04T10:00:01Z
youtube#playlistItem,F2Q-YXePlPKmUcsHp30OSjyGc0k,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjM5ZW1VVFpzc1dJ,39emUTZssWI,2020-02-27T13:12:41Z
youtube#playlistItem,TH-DMTPrJG1LKzyO7nY6Z9E0JhE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjZJd0d1Smh6Zk9z,6IwGuJhzfOs,2020-02-26T15:15:01Z
youtube#playlistItem,WcVdK156vM7nMNvkw4mqdwsiPjA,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLm5oRXhjWUZBeC13,nhExcYFAx-w,2020-02-25T10:54:10Z
youtube#playlistItem,i71FA7l--7P1aCRb697VMYdfHEM,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlprcHl3a1RKYktZ,ZkpywkTJbKY,2020-02-24T10:08:43Z
youtube#playlistItem,GEMQ48Ilmke711hH28J2oG71HEQ,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmdSeE05Yl85Mmow,gRxM9b_92j0,2020-02-20T10:42:41Z
youtube#playlistItem,5hy5dh1aTr1E6vhEShA9vXJBtM4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmIxNk91VnIyS0dj,b16OuVr2KGc,2020-02-19T12:55:54Z
youtube#playlistItem,UDAeeIl3FZ4ZWbBQxWUa2pNX41M,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlhsY3dCUkFuTzlv,XlcwBRAnO9o,2020-02-13T12:54:53Z
youtube#playlistItem,HFAJyzpEjz-ogtvLhwA8Poy_oVE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkczLWRkdWZFT09r,G3-ddufEOOk,2020-02-12T13:12:05Z
youtube#playlistItem,9Zis2MBXZgBcumbLu8LVLPNvc8I,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnlESGlrWGNyZXdZ,yDHikXcrewY,2020-02-11T15:07:57Z
youtube#playlistItem,wKyPARdtJTNvCfR1AvICeIfM75U,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLll1VERaVVhJQzlF,YuTDZUXIC9E,2020-02-10T14:23:15Z
youtube#playlistItem,rmDu2YxKqlq0Pma4J6XS_-Gdy8g,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk9Ra1RJaHVyTXdj,OQkTIhurMwc,2020-02-07T06:41:26Z
youtube#playlistItem,-0QZtPZ18_BIvRLQrzeN_0L7Bc4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmFpS1FNdWFhV25V,aiKQMuaaWnU,2020-02-05T12:53:43Z
youtube#playlistItem,DebOnDppOx0RM4C_6uXjjz_1Pnk,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnl1T0M0X1NKTURF,yuOC4_SJMDE,2020-01-30T13:36:22Z
youtube#playlistItem,qwJkI8Yv8JreXnDrILcrhW5jE5s,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlR6TjFLb0IwRWJR,TzN1KoB0EbQ,2020-01-29T11:43:49Z
youtube#playlistItem,ZVUj-nCf67KsM-DWCdLFnwZApuk,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk5qQjNpdFV2VTQ4,NjB3itUvU48,2020-01-23T12:23:03Z
youtube#playlistItem,WHGmsbjmAMu2qhF5WV4D4giPSJE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkxhcUNPWVhSNng0,LaqCOYXR6x4,2020-01-22T07:10:46Z
youtube#playlistItem,r4huZ1ZvvVvNz0hyjg6Ow9hNCQs,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlFmU2Y4Z19zTHhv,QfSf8g_sLxo,2020-01-16T12:24:21Z
youtube#playlistItem,uvyLxci2fZigmJ-GAqOtj5I2JD0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk5RLU1fUDdtS2dz,NQ-M_P7mKgs,2020-01-15T12:36:03Z
youtube#playlistItem,WWsrlp1hxXvSP10UoHk3krf7S8k,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLm90R1daS0g2TVhB,otGWZKH6MXA,2020-01-09T11:21:40Z
youtube#playlistItem,c-I6lX53wpphVWUDo1CkdaOe4RM,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkpleFZycEd5c0ww,JexVrpGysL0,2020-01-08T10:23:45Z
youtube#playlistItem,HjiUbOna-mjMCIvSHaa_Kjt-iww,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk5GbFpBNG5yam9r,NFlZA4nrjok,2019-12-19T10:23:34Z
youtube#playlistItem,FxdS4lKksj8IGTZtk0-UxejkFnA,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk1YVTRETzFWTl9z,MXU4DO1VN_s,2019-12-18T10:33:10Z
youtube#playlistItem,umQQlMY0wH8yArCxv-KPDfh25b0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlhjby14dlV1SlFz,Xco-xvUuJQs,2019-12-12T14:59:04Z
youtube#playlistItem,vqYRkHX1EEn5tzIllg0x31NpLE4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnZ4TDlGUk03aG1n,vxL9FRM7hmg,2019-12-11T09:37:09Z
youtube#playlistItem,aLVEzgYVlHNEdZ4zZqzcTgiojT8,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmVYVUZ3SWV4YkRn,eXUFwIexbDg,2019-12-05T15:07:58Z
youtube#playlistItem,AG37XlgtLQPudslxgzGuruDrFMg,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk9WcEFXTVdlT1Q4,OVpAWMWeOT8,2019-12-04T12:49:20Z
youtube#playlistItem,aPYzPRjX1og_u6K3O46p9LVL8FM,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkpkWXhfMFpPMEhR,JdYx_0ZO0HQ,2019-11-28T12:32:29Z
youtube#playlistItem,nxlrSfi6aydHm_wQ3EPXorYXvus,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlJJUGx1enI3VEU0,RIPluzr7TE4,2019-11-27T11:57:09Z
youtube#playlistItem,lXa16_MHQvC2AOEOJ43EyQr3j68,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnJyeF9vX2Q1YVFJ,rrx_o_d5aQI,2019-11-21T09:15:41Z
youtube#playlistItem,w_NlgPc2X2XIVbFE-Nq1T-wVAjI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmlZNzBqajdjNWNV,iY70jj7c5cU,2019-11-20T11:18:11Z
youtube#playlistItem,S2AXRhqeUHxvL8jWJgiAWWV4-pA,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkRMSFdfWDhYVk00,DLHW_X8XVM4,2019-11-14T15:40:56Z
youtube#playlistItem,-tb4VBtpijmFf1BTITuqE6lh6Hs,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlBBUVBiU1c3UVJj,PAQPbSW7QRc,2019-11-13T14:35:50Z
youtube#playlistItem,0k3KKiY5qx6F8AF3gQs_eM3Lre8,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlJBQmNxN19KTzlj,RABcq7_JO9c,2019-11-07T13:01:31Z
youtube#playlistItem,PTxfuFuNMg-Cj4X8go62kdl6DWQ,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlZMM055Yzhrdi1R,VL3Nyc8kv-Q,2019-11-06T13:16:58Z
youtube#playlistItem,rUcdWa6tucafwjrsU3mIvavcSm0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmRaZVUtS1dJaE1R,dZeU-KWIhMQ,2019-11-06T10:31:01Z
youtube#playlistItem,C_ZvX5uT3IJcAUoxCXH5AKl1v24,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlJILUt4Q3I3VDZj,RH-KxCr7T6c,2019-10-31T12:10:26Z
youtube#playlistItem,MZwZ9PUbXSL7pSzvlto-mh4m7_Q,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLml6d0gyRHhNQlhr,izwH2DxMBXk,2019-10-30T10:11:29Z
youtube#playlistItem,UtLhrVPKNNp4vV4oNeyo71cwq0A,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlkwc1FoYUdRdDFZ,Y0sQhaGQt1Y,2019-10-24T12:05:23Z
youtube#playlistItem,ywnJQY9O8aSkm7725wI6f_o845I,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnNDWTFWVE40NlRr,sCY1VTN46Tk,2019-10-23T09:44:27Z
youtube#playlistItem,-iG4_ASjTZ53w1xuTcFYi0li54Y,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlVIUXE0czR4UXVr,UHQq4s4xQuk,2019-10-21T12:50:36Z
youtube#playlistItem,A59bkbVZoFAk6H0GNuak1dHXRD0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnJQVVhjS09pMHJ3,rPUXcKOi0rw,2019-10-17T09:28:17Z
youtube#playlistItem,PExgxFCBclSKq9dXkTZyHfPwvNg,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnFnLW1BeElraVFR,qg-mAxIkiQQ,2019-10-16T10:44:06Z
youtube#playlistItem,R3VXJqIhoR7HBeoNJhCNuvBnArA,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjdmdUN1QzY2VG9z,7fuCuC66Tos,2019-10-10T12:15:03Z
youtube#playlistItem,e71V2GKxoiNVjUekdyjvSN00Zxs,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjRzajcwUTlpUVo4,4sj70Q9iQZ8,2019-10-09T13:57:28Z
youtube#playlistItem,JzKNBw5dWhgirn0ZNJvTu3DUbqQ,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLm83MENLNVppZ1RR,o70CK5ZigTQ,2019-10-03T12:29:09Z
youtube#playlistItem,lM6MzOg2BiYMRuPJoOb00oC4baI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnN6RE92Wm9HT3Jj,szDOvZoGOrc,2019-10-02T14:49:42Z
youtube#playlistItem,utddVA_LdNxDUidLb9WalaJ2PqY,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkNpX3RjZGFZQjF3,Ci_tcdaYB1w,2019-09-26T13:46:53Z
youtube#playlistItem,K8_E3vsvV9JVotA1PeG2I0kKU6w,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjdMdEhnbWJrekNz,7LtHgmbkzCs,2019-09-25T17:33:33Z
youtube#playlistItem,Y0XUH0-33CxYBb8HJVIhaC8qRNY,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjE3alZFTjdMWU5F,17jVEN7LYNE,2019-09-25T16:07:14Z
youtube#playlistItem,8Nbzsb_pGsKUanJyF42Udg-vdXc,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlpHamxCdVBMRVpZ,ZGjlBuPLEZY,2019-09-19T12:59:19Z
youtube#playlistItem,rrM3JDD8ldWn4MqOQmCUSKtgWXU,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLl9aVFBLX3g4dUJR,_ZTPK_x8uBQ,2019-09-18T13:51:30Z
youtube#playlistItem,ze9g-xQW0KMLqAwhfJTCBKkgiVw,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjRlVnVLSHBtYktN,4eVuKHpmbKM,2019-09-18T13:48:59Z
youtube#playlistItem,eB-SDoDbxmsTNwR-nORTDNBrKRQ,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnhfTHNXeDRWRElV,x_LsWx4VDIU,2019-09-12T10:53:00Z
youtube#playlistItem,GtRe-TT69Dd7nYB1V9qOqJTyKVY,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnZNMU1lQjVhdGI4,vM1MeB5atb8,2019-09-11T10:31:31Z
youtube#playlistItem,DdGu1fA3NbGZCbqoYOOqZDiZRtQ,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkNIb2RLRk04T1hn,CHodKFM8OXg,2019-09-05T11:07:27Z
youtube#playlistItem,NHcIvZ92T4VENJv56bSi59AnQOs,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjNTUnk0OVRKQXRZ,3SRy49TJAtY,2019-09-04T10:59:02Z
youtube#playlistItem,N6My5-Tl8bW-CxkVtvq1jI6gvrw,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnM4d2cyUzBERF93,s8wg2S0DD_w,2019-09-03T13:21:58Z
youtube#playlistItem,KxSDzB7Rcsh2U0AEM_9B0_hxYZc,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkYzTzFNTXB0MXZz,F3O1MMpt1vs,2019-08-29T10:10:30Z
youtube#playlistItem,1oM-GnNT6Jmi1uCiwD8Xdsw6syw,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkQ0enA3QUltbXJr,D4zp7AImmrk,2019-08-28T11:26:29Z
youtube#playlistItem,TzMiZKf5OEwWFx6_OM8DLD25jnM,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmFtLWZCV1VnNXV3,am-fBWUg5uw,2019-08-22T11:33:55Z
youtube#playlistItem,Ye31LJBJ-4H3ADLwEp0q3K16KUs,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjFEYWlTSlJkNzcw,1DaiSJRd770,2019-08-21T09:36:10Z
youtube#playlistItem,AAz7Q7oVO4mwVVUCVWuLt3o8D3Y,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjNkQVRqeFJTWWVV,3dATjxRSYeU,2019-08-20T18:05:06Z
youtube#playlistItem,bYNoSfeV5qjWZHg7KHpATRtiabU,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLllwWFE4bzZwd1o0,YpXQ8o6pwZ4,2019-08-15T12:37:48Z
youtube#playlistItem,hfoh5Kz17pPn8mzQ-lKrouzZ1Fo,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkYtX1lrYWdXcFhV,F-_YkagWpXU,2019-08-14T12:01:41Z
youtube#playlistItem,u2mLRDdJlt62rhhtqkBrwB8jBvI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmRiczVJTUZBcHVB,dbs5IMFApuA,2019-08-08T14:31:44Z
youtube#playlistItem,WC5WfJLpJT1rlqQtIixZXRHFpz4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLm9MYWZoc2hGeXpV,oLafhshFyzU,2019-08-07T13:34:46Z
youtube#playlistItem,5tX-GcQEAauDisYf-uidjmwL5XI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmFlWjZDMlpnUkNZ,aeZ6C2ZgRCY,2019-07-25T11:56:36Z
youtube#playlistItem,FNTOi-oOWf3gvJBZJVSi_aykNkc,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmNVZV9fTFBKdzdj,cUe__LPJw7c,2019-07-18T12:12:19Z
youtube#playlistItem,RpowxdkSCp2Swp4ck4v2kLlwaVc,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmZ6Zk1vcEZ3b2lV,fzfMopFwoiU,2019-07-17T11:07:37Z
youtube#playlistItem,NLNaMjnNI3fZYbNJGn7FenuIEmU,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLl83YnM3U2hFVkhN,_7bs7ShEVHM,2019-07-11T10:12:49Z
youtube#playlistItem,CHhUdsX9VEJlf-_S3OY_8JwQYYE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLldPQVJuM3QwUWVB,WOARn3t0QeA,2019-07-10T12:15:08Z
youtube#playlistItem,shcxAByVtZjBJLZbOK-bxeWHilU,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkF2RllNZFNPX0ln,AvFYMdSO_Ig,2019-07-04T12:22:10Z
youtube#playlistItem,dxH1FMgyCg642CkdHiRpumnmuxU,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLl8zanJiUE5jZUhN,_3jrbPNceHM,2019-07-03T10:54:38Z
youtube#playlistItem,_RSaRBUJ1hDebtrkUJZCFmDd3s4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk9OSzZxR0xCdGc4,ONK6qGLBtg8,2019-06-27T10:04:39Z
youtube#playlistItem,v7uXxIYeUBQ8h_VJEEJOAMfwBN8,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkd0SFpoSTBoNE1R,GtHZhI0h4MQ,2019-06-26T12:21:00Z
youtube#playlistItem,jIvcYnvXnWRap6lPpH316sahSKQ,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlY5cmtFYTVyUkp3,V9rkEa5rRJw,2019-06-24T09:40:48Z
youtube#playlistItem,sucYf37hGW2uAt4vrr7Y4OyNZoc,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkhYakpqZzZzdnBv,HXjJjg6svpo,2019-06-20T10:53:31Z
youtube#playlistItem,c8-Bne0jubtlP27XIWk0hkTi1aY,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjNjZUo5SVAxQ3JB,3ceJ9IP1CrA,2019-06-19T13:56:58Z
youtube#playlistItem,FoQh9l0d1Zbk5diLYB5slAStbZs,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLldiZFBKNUNCM0lV,WbdPJ5CB3IU,2019-06-18T07:44:46Z
youtube#playlistItem,xqM8uWlHYautnv45AReWizUwIDE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLm1tbU9NdDF3eEFz,mmmOMt1wxAs,2019-06-13T09:02:37Z
