kind,etag,content_details_video_id,content_details_video_published_at,response_kind,response_etag,items_kind,items_etag,id,publishedAt,channelId,title,description,thumbnails_default_url,thumbnails_default_width,thumbnails_default_height,thumbnails_medium_url,thumbnails_medium_width,thumbnails_medium_height,thumbnails_high_url,thumbnails_high_width,thumbnails_high_height,thumbnails_standard_url,thumbnails_standard_width,thumbnails_standard_height,thumbnails_maxres_url,thumbnails_maxres_width,thumbnails_maxres_height,channelTitle,categoryId,liveBroadcastContent,localized_title,localized_description,status_uploadStatus,status_privacyStatus,status_license,status_embeddable,status_publicStatsViewable,status_madeForKids,statistics_viewCount,statistics_likeCount,statistics_dislikeCount,statistics_favoriteCount,statistics_commentCount,pageInfo_totalResults,pageInfo_resultsPerPage,defaultAudioLanguage,defaultLanguage
youtube#playlistItem,eiEmHlFzdYTEFIqiCICzK0oAsjI,MMXO7o9EOYA,2021-02-16T05:30:00Z,youtube#videoListResponse,qIqqWX8VPHQoxCAx9mkGCrQvGNY,youtube#video,Ywl0t-hWtLQvqXbInOKUJASotow,MMXO7o9EOYA,2021-02-16T05:30:00Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 16.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Die Tim-und-Struppi-Rakete. 
Lockdowns sind ein Verbrechen.
Fasnacht, die positive Urkraft der Anarchie.
Stell Dir vor, es ist Lockdown und keiner geht hin. 
Die Schweiz, was sie so grossartig macht. 

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/MMXO7o9EOYA/default.jpg,120,90,https://i.ytimg.com/vi/MMXO7o9EOYA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/MMXO7o9EOYA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/MMXO7o9EOYA/sddefault.jpg,640,480,https://i.ytimg.com/vi/MMXO7o9EOYA/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 16.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Die Tim-und-Struppi-Rakete. 
Lockdowns sind ein Verbrechen.
Fasnacht, die positive Urkraft der Anarchie.
Stell Dir vor, es ist Lockdown und keiner geht hin. 
Die Schweiz, was sie so grossartig macht. 

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,39017,2832,51,0,649,1,1,,
youtube#playlistItem,cZK4GCCPchkkewEhGI7U84GKZoQ,o03NLnkGuZE,2021-02-15T05:21:57Z,youtube#videoListResponse,Y-5umBUuaDrN9_rWtnKPOBfqoek,youtube#video,pNoHR96yDdZHZE9rscQi9_wa9OE,o03NLnkGuZE,2021-02-15T05:21:57Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 15.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Weltwoche Daily App herunterladen*
Corona-Diktatur.
krieg gegen China?
Impeachment.
Burkaverbot und Religionsfreiheit.  

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/o03NLnkGuZE/default.jpg,120,90,https://i.ytimg.com/vi/o03NLnkGuZE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/o03NLnkGuZE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/o03NLnkGuZE/sddefault.jpg,640,480,https://i.ytimg.com/vi/o03NLnkGuZE/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 15.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Weltwoche Daily App herunterladen*
Corona-Diktatur.
krieg gegen China?
Impeachment.
Burkaverbot und Religionsfreiheit.  

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,27939,2151,37,0,553,1,1,,
youtube#playlistItem,5I3opFQc-pIwBls3kRFXLIYTrkY,jz54u0Yr_A4,2021-02-12T05:30:02Z,youtube#videoListResponse,aaqa1tTwCs68yUpEtQoKBjD2YfQ,youtube#video,gJHPEA4nVyalD-iXa72VS60tOp8,jz54u0Yr_A4,2021-02-12T05:30:02Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 12.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Beizenöffnung: Flut von Reaktionen. 
Von der Leyens Rechtfertigungen.
Vorbild Orban.
Schweizer Politwunder Fredy Gantner 
Corona: Umbau der Welt? Es ist banaler.
Impeachment: Lynchjustiz der Moral, Rückfall ins juristische Mittelalter..

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/jz54u0Yr_A4/default.jpg,120,90,https://i.ytimg.com/vi/jz54u0Yr_A4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jz54u0Yr_A4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/jz54u0Yr_A4/sddefault.jpg,640,480,https://i.ytimg.com/vi/jz54u0Yr_A4/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 12.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Beizenöffnung: Flut von Reaktionen. 
Von der Leyens Rechtfertigungen.
Vorbild Orban.
Schweizer Politwunder Fredy Gantner 
Corona: Umbau der Welt? Es ist banaler.
Impeachment: Lynchjustiz der Moral, Rückfall ins juristische Mittelalter..

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,36939,2498,64,0,576,1,1,,
youtube#playlistItem,jmhsaOx_Tijvpaibu3bg7mxy-sc,a3P2uPGZLa4,2021-02-11T05:30:01Z,youtube#videoListResponse,XGJmi1T87ITSQ2urBxpQD7gM0lQ,youtube#video,jkRS2FZ4-1lecmeDcj1Osh5X4LA,a3P2uPGZLa4,2021-02-11T05:30:01Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 11.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Das elfte Gebot: Seid gut gelaunt.
Die menschliche Natur.
Burkaverbot im Umfragehoch.
Anregung: Ab 1. März solle Restaurants wieder öffnen.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/a3P2uPGZLa4/default.jpg,120,90,https://i.ytimg.com/vi/a3P2uPGZLa4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/a3P2uPGZLa4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/a3P2uPGZLa4/sddefault.jpg,640,480,https://i.ytimg.com/vi/a3P2uPGZLa4/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 11.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Das elfte Gebot: Seid gut gelaunt.
Die menschliche Natur.
Burkaverbot im Umfragehoch.
Anregung: Ab 1. März solle Restaurants wieder öffnen.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,38759,2615,122,0,745,1,1,,
youtube#playlistItem,yT8X7jqkSCOkIx-hAv5UQr2Ob80,sCz9RV5A9zk,2021-02-10T16:30:39Z,youtube#videoListResponse,4KT-iVdqWPe23NcaG3-ROrjLToU,youtube#video,99MbfUk58KIutJPMTbQKmbqxnQI,sCz9RV5A9zk,2021-02-10T16:30:39Z,UCq-b0dwW97YRZWgSCikWQRA,Weltwoche-Video-Vorschau 06/21,"Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Staatsmann Boris Johnson.
Lukas Engelbergers Tafelrunden.
Dänemarks eiserne Lady.
Frauen regieren die Welt.
Schweizer Wirtschaftskrieg gegen China? Schlimmer ginge es nimmer.
Weltwoche will den Südpol erobern.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/sCz9RV5A9zk/default.jpg,120,90,https://i.ytimg.com/vi/sCz9RV5A9zk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/sCz9RV5A9zk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/sCz9RV5A9zk/sddefault.jpg,640,480,https://i.ytimg.com/vi/sCz9RV5A9zk/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,Weltwoche-Video-Vorschau 06/21,"Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Staatsmann Boris Johnson.
Lukas Engelbergers Tafelrunden.
Dänemarks eiserne Lady.
Frauen regieren die Welt.
Schweizer Wirtschaftskrieg gegen China? Schlimmer ginge es nimmer.
Weltwoche will den Südpol erobern.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,5936,390,12,0,41,1,1,,
youtube#playlistItem,0bBechIGEPzYKkZdFhQbieG1wyQ,eF4VEER9QBY,2021-02-10T05:30:01Z,youtube#videoListResponse,61iqMWj3n0POErw9kJCF6HpOrwY,youtube#video,VCpKbEhcdFVam6Ul9GaAb_iN9CA,eF4VEER9QBY,2021-02-10T05:30:01Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 10.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Das interessanteste und kreativste Publikum der Schweiz.
Korrekturen.
Corona: Zahlenmagie mit den Intensivbetten.
Erfolgsmodell Schweden.
Brisante Dokumente aus Deutschland.
Moritz, der SP Stadtneurotiker.
Warum sie Trump so hassen.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/eF4VEER9QBY/default.jpg,120,90,https://i.ytimg.com/vi/eF4VEER9QBY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/eF4VEER9QBY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/eF4VEER9QBY/sddefault.jpg,640,480,https://i.ytimg.com/vi/eF4VEER9QBY/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 10.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Das interessanteste und kreativste Publikum der Schweiz.
Korrekturen.
Corona: Zahlenmagie mit den Intensivbetten.
Erfolgsmodell Schweden.
Brisante Dokumente aus Deutschland.
Moritz, der SP Stadtneurotiker.
Warum sie Trump so hassen.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,26359,2161,41,0,341,1,1,,
youtube#playlistItem,ulFYhc2b_RZQARYPsvdZy5gHOhY,joDK-Vaet_E,2021-02-09T05:30:05Z,youtube#videoListResponse,b9Llf_fxXfSIZjRb29CD98z2sqM,youtube#video,DEQ8RUTDcnwHLvqHYt7HBgX2CSU,joDK-Vaet_E,2021-02-09T05:30:05Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 09.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Körperwunder Tom Bradys Diät.
China fordert männlichere Erziehung in den Schulen. 
Wunderkind-Philosoph irrt sich.
Trump-Tasse.
EU-Debakel in Moskau. 
Je härter der Lockdown, desto mehr Tote.
Fake News zur EU.
Bärfuss empört sich.
Patientenfreizügigkeit. 

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/joDK-Vaet_E/default.jpg,120,90,https://i.ytimg.com/vi/joDK-Vaet_E/mqdefault.jpg,320,180,https://i.ytimg.com/vi/joDK-Vaet_E/hqdefault.jpg,480,360,https://i.ytimg.com/vi/joDK-Vaet_E/sddefault.jpg,640,480,https://i.ytimg.com/vi/joDK-Vaet_E/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 09.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Körperwunder Tom Bradys Diät.
China fordert männlichere Erziehung in den Schulen. 
Wunderkind-Philosoph irrt sich.
Trump-Tasse.
EU-Debakel in Moskau. 
Je härter der Lockdown, desto mehr Tote.
Fake News zur EU.
Bärfuss empört sich.
Patientenfreizügigkeit. 

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,26000,1906,35,0,299,1,1,,
youtube#playlistItem,padq4RfpZqNC-UMB4cc6qB69bAg,OXVYWiRZSPw,2021-02-08T05:30:01Z,youtube#videoListResponse,tZatPQJwHqP7Ltl7aevqc7wh1yw,youtube#video,0mhnSYjKGnGUiaZjcTwX6jBEgaM,OXVYWiRZSPw,2021-02-08T05:30:01Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 08.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Lukas Engelbergers Tafelfunde.
Junckers Beweglichkeit. 
Immer mehr Skepsis für das institutionelle EU-Abkommen. 
Sputnik V.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/OXVYWiRZSPw/default.jpg,120,90,https://i.ytimg.com/vi/OXVYWiRZSPw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/OXVYWiRZSPw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/OXVYWiRZSPw/sddefault.jpg,640,480,https://i.ytimg.com/vi/OXVYWiRZSPw/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 08.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Lukas Engelbergers Tafelfunde.
Junckers Beweglichkeit. 
Immer mehr Skepsis für das institutionelle EU-Abkommen. 
Sputnik V.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,25576,2048,41,0,454,1,1,,
youtube#playlistItem,USowm5i2U9RIhSpPQwt0qd3ysDE,5xAnQcA-10s,2021-02-05T05:30:02Z,youtube#videoListResponse,pYHeMn8M90DrtaL9d6_CzDvSvfM,youtube#video,2agH2tAOyDc_S9YLidDyqq_3fz4,5xAnQcA-10s,2021-02-05T05:30:02Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 05.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

50 Jahre Frauenstimmrecht: Die Heuchelei der Medien.
Verdachtsfall AfD, eine Korrektur.
Ludwig Erhard forever.
Migrationspakt soll kommen.
Wirtschaftsverbände für EU-Anbindung.
Die EU regiert Italien.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/5xAnQcA-10s/default.jpg,120,90,https://i.ytimg.com/vi/5xAnQcA-10s/mqdefault.jpg,320,180,https://i.ytimg.com/vi/5xAnQcA-10s/hqdefault.jpg,480,360,https://i.ytimg.com/vi/5xAnQcA-10s/sddefault.jpg,640,480,https://i.ytimg.com/vi/5xAnQcA-10s/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 05.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

50 Jahre Frauenstimmrecht: Die Heuchelei der Medien.
Verdachtsfall AfD, eine Korrektur.
Ludwig Erhard forever.
Migrationspakt soll kommen.
Wirtschaftsverbände für EU-Anbindung.
Die EU regiert Italien.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,27089,2209,41,0,483,1,1,,
youtube#playlistItem,fYoxlXjxM1Kf1XEA27rdrvNdPYw,La6bKI84aAk,2021-02-04T05:30:05Z,youtube#videoListResponse,5FXHwWNqiosx39q_0Zwuf20r8_E,youtube#video,OqVsIfYPCpPWVNu-Wii-52oH1ps,La6bKI84aAk,2021-02-04T05:30:05Z,UCq-b0dwW97YRZWgSCikWQRA,"Weltwoche Daily, 04.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Sozialneid: Auch Milliardäre sind Menschen.
Joe Bidens Dekrete.
Absurdes Trump-Impeachment.
Italiens Demokratie ohne Volk.
Putin, Nawalny: Was in Russland wirklich los ist.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/La6bKI84aAk/default.jpg,120,90,https://i.ytimg.com/vi/La6bKI84aAk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/La6bKI84aAk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/La6bKI84aAk/sddefault.jpg,640,480,https://i.ytimg.com/vi/La6bKI84aAk/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,"Weltwoche Daily, 04.02.2021","Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Themen des aktuellen Daily-Videos:

Sozialneid: Auch Milliardäre sind Menschen.
Joe Bidens Dekrete.
Absurdes Trump-Impeachment.
Italiens Demokratie ohne Volk.
Putin, Nawalny: Was in Russland wirklich los ist.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,24261,2098,31,0,295,1,1,,
youtube#playlistItem,VCEdv8nOalOV__i8V1RLitEwDm0,fTkjOCjySjI,2021-02-03T14:38:18Z,youtube#videoListResponse,bZa5b0XdOOH_z6gqXckyns-blqg,youtube#video,-g3d4tX8iDAg2IzOvqnkvOxvzCA,fTkjOCjySjI,2021-02-03T14:38:18Z,UCq-b0dwW97YRZWgSCikWQRA,Weltwoche-Video-Vorschau 05/21,"Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Raus aus dem Lockdown.
Die Wahrheit über Burma.
Maskenmillionäre: Schweizer Heldenstück.
Leon de Winter über Big Tech.
Das Wesen der Niederländer.
Antifa-Terror.
Bern fällt Bäume.
u.v.a.m.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",https://i.ytimg.com/vi/fTkjOCjySjI/default.jpg,120,90,https://i.ytimg.com/vi/fTkjOCjySjI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/fTkjOCjySjI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/fTkjOCjySjI/sddefault.jpg,640,480,https://i.ytimg.com/vi/fTkjOCjySjI/maxresdefault.jpg,1280,720,DIE WELTWOCHE (Wochenmagazin),25,none,Weltwoche-Video-Vorschau 05/21,"Weltwoche Online baut aus: Ihr täglicher Meinungs-Espresso gegen den Mainstream-Tsunami. Mo-Fr ab 6 Uhr 30 mit der bekannten Daily-Show von Roger Köppel und pointierten Kommentaren von Top-Journalisten. Jetzt kostenlos testen! https://www.weltwoche-daily.ch

Raus aus dem Lockdown.
Die Wahrheit über Burma.
Maskenmillionäre: Schweizer Heldenstück.
Leon de Winter über Big Tech.
Das Wesen der Niederländer.
Antifa-Terror.
Bern fällt Bäume.
u.v.a.m.

Bei der Weltwoche ist vieles neu. 
Jetzt das Kennenlern-Abo mit 12 für nur Fr. 49.- lösen!
https://www.weltwoche.ch/kennenlernabo 

Weitere Abo-Angebote finden Sie hier:
https://www.weltwoche.ch/abonnemente",processed,public,youtube,TRUE,TRUE,FALSE,5795,431,7,0,46,1,1,,
